,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
10,0.03632535,0.0158954,0.0057405,0.022583749999999996,0.03418935,0.0247153,0.0278837,0.0380564,0.019161699999999997,0.03887075,0.0354309,0.0,0.0,0.04291135,0.014506999999999999,0.01953105,0.01686105,0.025560799999999998,0.0,0.0,0.0,0.0,0.0,0.023353600000000002,0.0239499,0.03252505,0.012121799999999999,0.0371397,0.0,0.01840965,0.023095499999999998,0.0229353,0.03732215,0.0,0.020376549999999997,0.010221649999999999,0.0,0.043458699999999996,0.0341493,0.0248488,0.014587099999999999,0.031145549999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01704795,0.041919,0.01475175,0.0090513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.029312149999999995,0.017857849999999998,0.034087,0.012775950000000001,0.041825549999999996,0.0414028,0.01549045,0.0345498,0.0119972,0.0044544499999999996,0.01591765,0.0,0.0,0.0220542,0.00675955,0.0373088,0.015125549999999998,0.0038358999999999997,0.03656565,0.0303757,0.018084799999999998,0.031612799999999996,0.0325028,0.0432095,0.010755649999999999,0.040121199999999996,0.02987285,0.020171849999999998,0.04065075,0.022837399999999997,0.033254849999999996,0.007903199999999999,0.012882749999999998,0.03754465,0.036552299999999996,0.012762599999999999,0.0265932,0.0308919,0.00732025,0.03588035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057939,0.0128427,0.04032145,0.03690385,0.032720849999999996,0.0,0.0350126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.028942799999999998,0.0052777,0.0394982,0.017101349999999998,0.020140699999999997,0.03986755,0.0324583,0.0416787,0.0321468,0.03518615,0.0,0.0,0.026806800000000002,0.016042249999999997,0.01993155,0.022450249999999998,0.011837,0.013439,0.00470365,0.0188413,0.0281507,0.0296904,0.012032799999999998,0.0428001,0.0423462,0.03463435,0.03102985,0.028457749999999997,0.02194295,0.030878549999999998,0.017978,0.0434498,0.009255999999999999,0.0,0.0,0.01246,0.03860375,0.018463049999999998,0.04272445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186544,0.00705325,0.016380449999999998,0.011432050000000001,0.018124849999999998,0.006318999999999999,0.01544595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.00916255,0.0409934,0.01188595,0.04009895,0.006924199999999999,0.03647665,0.0063457,0.03710855,0.017368349999999998,0.021088549999999998,0.026508649999999998,0.007271299999999999,0.0256053,0.014498099999999998,0.024559549999999996,0.00977665,0.026757849999999996,0.025307149999999997,0.0065326,0.015121099999999998,0.0123977,0.01822275,0.03734439999999999,0.043307399999999996,0.0260948,0.0047971,0.017519649999999998,0.010315099999999999,0.01682545,0.04232394999999999,0.0190905,0.0,0.0,0.0,0.0,0.00500625,0.0081702,0.0386972,0.03086075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01321205,0.0122464,0.0361073,0.0,0.016287,0.0,0.04041935,0.01792015,0.01953995,0.0285868,0.01826725,0.00867305,0.020826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.03487464999999999,0.0303668,0.00635905,0.0036979499999999993,0.0241724,0.01933525,0.022962,0.0282397,0.030874099999999998,0.022192149999999997,0.025578599999999996,0.039164449999999996,0.01354135,0.012290899999999999,0.04400605,0.04014345,0.015125549999999998,0.02156025,0.039960999999999997,0.037237599999999996,0.029930699999999998,0.040423799999999996,0.022223299999999998,0.0427823,0.027692349999999998,0.0047081,0.027242899999999997,0.01953105,0.0095141,0.0378517,0.0187434,0.017355,0.0,0.0252137,0.0235405,0.0,0.0218851,0.020381,0.014391300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754635,0.029240949999999998,0.0157352,0.03635205,0.00314615,0.015597249999999998,0.0116323,0.031230099999999997,0.0036935,0.0358225,0.01302515,0.0059051500000000005,0.01516115,0.03916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0077074,0.040695249999999995,0.027029300000000003,0.0221788,0.0048727499999999995,0.016821,0.040886599999999995,0.04202135,0.03104765,0.0378072,0.0237363,0.017528549999999997,0.032578449999999995,0.026975899999999997,0.00659045,0.019299649999999998,0.028991749999999997,0.03899535,0.01851645,0.012006099999999999,0.0219385,0.012139599999999999,0.036703599999999996,0.03839015,0.0437969,0.01392405,0.02075925,0.03224915,0.0105376,0.010016949999999998,0.043609999999999996,0.0,0.01305185,0.0192952,0.0,0.0,0.0323337,0.013354449999999999,0.0271628,0.03759805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01504545,0.015463749999999998,0.0120862,0.00419635,0.039676199999999995,0.043521,0.03942255,0.0435121,0.010332899999999999,0.0032129,0.03855035,0.0238609,0.0339535,0.038051949999999994,0.02294865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.041732099999999994,0.01706575,0.030958649999999997,0.038981999999999996,0.013781649999999998,0.03699285,0.0180225,0.01694115,0.014142100000000001,0.04261765,0.0410735,0.0113475,0.02682015,0.021653699999999998,0.0432718,0.028408799999999998,0.0123532,0.027291849999999996,0.02584115,0.0195889,0.01586425,0.0350838,0.032858799999999994,0.039182249999999995,0.01851645,0.00942065,0.00932275,0.00607425,0.0323782,0.033334949999999995,0.0071734,0.0242258,0.00765845,0.030113149999999998,0.0116323,0.033837799999999994,0.00367125,0.0303401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182183,0.02346485,0.029249849999999997,0.03817655,0.0180225,0.0324316,0.0055447,0.03133245,0.0393736,0.00951855,0.00418745,0.0120862,0.0283554,0.03581805,0.0386171,0.04161195,0.032355949999999994,0.03420715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.012726999999999999,0.0231578,0.010849099999999999,0.02562755,0.03557775,0.030380149999999998,0.022316749999999996,0.02713165,0.02987285,0.0428891,0.0168922,0.028982849999999998,0.013083,0.00896675,0.028956149999999996,0.036552299999999996,0.043650049999999996,0.04227055,0.0199004,0.04384585,0.019402,0.042711099999999995,0.010947,0.01868555,0.00943845,0.0226594,0.028181849999999998,0.01708355,0.024421599999999998,0.0112229,0.0288805,0.015690700000000002,0.023073249999999997,0.009100249999999999,0.02250365,0.01892585,0.039515999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026170449999999998,0.0,0.0,0.0,0.0,0.011004849999999998,0.0255163,0.0384747,0.030793999999999995,0.03385115,0.0338467,0.03735775,0.0233981,0.0185387,0.028039449999999997,0.011302999999999999,0.0086686,0.0371931,0.02129325,0.014471399999999999,0.0335708,0.01969125,0.0,0.025040149999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.039222299999999995,0.01705685,0.01387955,0.02809285,0.01148545,0.041594149999999996,0.0342383,0.0340781,0.0301888,0.03808755,0.03076285,0.01930855,0.01435125,0.032858799999999994,0.0372821,0.0045657,0.021359999999999997,0.0266377,0.013621449999999998,0.02117755,0.0169634,0.0069064,0.01338115,0.0196245,0.0256053,0.014431349999999999,0.018133749999999997,0.0415452,0.01156555,0.0090335,0.00327965,0.016691949999999997,0.016909999999999998,0.01410205,0.03777605,0.017751049999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023602799999999997,0.00967875,0.0,0.0,0.0190905,0.0040939999999999995,0.040152349999999996,0.024119,0.0371486,0.0366502,0.032485,0.013937399999999999,0.03975185,0.03237375,0.01655845,0.03174185,0.02597465,0.020741449999999998,0.0287025,0.0093539,0.0320489,0.0189481,0.0381276,0.0423462,0.0043120499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.020634649999999997,0.033072399999999995,0.0314793,0.0380386,0.04404165,0.020038349999999996,0.0190104,0.02644635,0.0194465,0.03270305,0.020550099999999998,0.024510599999999997,0.022832949999999998,0.0227128,0.040966699999999995,0.0095853,0.02268165,0.038781750000000004,0.036058349999999996,0.02988175,0.01724375,0.0162336,0.029548,0.027968249999999997,0.017515199999999998,0.009255999999999999,0.0280973,0.022579299999999997,0.0160111,0.0066660999999999995,0.0,0.0073069,0.01344345,0.033931249999999996,0.038626,0.01823165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03084295,0.028724749999999997,0.02010955,0.0,0.01564175,0.0286491,0.0119616,0.032004399999999995,0.015441499999999999,0.0068975,0.025453999999999997,0.01453815,0.0196957,0.0223212,0.010430799999999999,0.028026099999999998,0.012704749999999999,0.04065075,0.024777599999999997,0.0300998,0.0212265,0.014159899999999998,0.0435032,0.0190104,0.0089,0.029579149999999995,0.0,0.00317285,0.03388674999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0136971,0.0198203,0.00819245,0.0084194,0.0144269,0.03516835,0.0374423,0.029783849999999997,0.00764955,0.003115,0.0374334,0.03518615,0.0094162,0.009389499999999999,0.0214846,0.0269403,0.01535695,0.011058249999999999,0.012682499999999998,0.0142133,0.03218685,0.01106715,0.0385014,0.02326905,0.03892415,0.0401034,0.034496399999999997,0.0378072,0.03435845,0.04174545,0.00524655,0.0,0.0,0.03151935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02442605,0.006083149999999999,0.03623635,0.0034843499999999998,0.0337933,0.019793599999999998,0.0210307,0.03239155,0.031101049999999998,0.020870499999999997,0.0365078,0.004005,0.020363199999999998,0.0217516,0.0032529499999999997,0.04265325,0.04106015,0.0213956,0.024742,0.038808449999999994,0.010524249999999999,0.00810345,0.028684699999999997,0.02612595,0.02544065,0.0233625,0.0209061,0.009042399999999999,0.039275700000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.00800555,0.0045879499999999995,0.00706215,0.016109,0.03242715,0.0379585,0.00505075,0.036223,0.0041118,0.0281774,0.034082549999999996,0.033909,0.0237719,0.03998325,0.0089,0.004717,0.007921,0.031310199999999996,0.026059199999999998,0.021471249999999997,0.04188785,0.03814095,0.00463245,0.029530199999999996,0.0430493,0.030380149999999998,0.0243504,0.02819965,0.03756689999999999,0.0364188,0.0214223,0.03660125,0.0,0.0,0.0,0.00681295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03758915,0.02560085,0.02909855,0.010057,0.007373649999999999,0.0356801,0.02265495,0.0218851,0.0110894,0.028760349999999997,0.02941895,0.0149164,0.01177025,0.0176576,0.0143112,0.03360195,0.0250268,0.033294899999999995,0.0146939,0.039475949999999996,0.0229709,0.00753385,0.0199538,0.043730149999999995,0.03339279999999999,0.0031861999999999997,0.02843995,0.02835095,0.0422928,0.02189845,0.0044945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.02417685,0.0066038,0.0053311,0.008321499999999999,0.01358585,0.01516115,0.039969899999999996,0.005073,0.03397575,0.0109114,0.008908899999999999,0.01854315,0.03543535,0.04291135,0.01727935,0.02330465,0.01380835,0.040744199999999994,0.018511999999999997,0.0430493,0.03526625,0.043445349999999994,0.0330991,0.040762,0.025275999999999996,0.0434142,0.027923749999999997,0.021351099999999998,0.0165184,0.032609599999999996,0.03471,0.0315327,0.01517895,0.00483715,0.013532449999999998,0.03566675,0.0150499,0.0347189,0.02546735,0.030389049999999997,0.0112318,0.0,0.0,0.01021275,0.0,0.02730965,0.0,0.030611549999999998,0.0204166,0.03551545,0.042439649999999995,0.041914549999999995,0.035279599999999994,0.019717949999999998,0.0246263,0.0121752,0.0261482,0.03110995,0.021133049999999997,0.01284715,0.0356623,0.03198215,0.0365434,0.03342395,0.03133245,0.03442075,0.03197325,0.012629099999999999,0.0076006,0.01992265,0.0348524,0.011796949999999999,0.03732215,0.0107245,0.00464135,0.037647,0.036530049999999994,0.043427549999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0195889,0.029886199999999998,0.015441499999999999,0.018311749999999998,0.0334907,0.01993155,0.00943845,0.040263600000000004,0.00708885,0.0159577,0.017266,0.033579700000000004,0.0424441,0.006145449999999999,0.0085529,0.0321112,0.006025299999999999,0.00473035,0.013439,0.0356534,0.030722799999999998,0.0119349,0.00897565,0.0269848,0.01424,0.0372554,0.006127649999999999,0.0318976,0.01356805,0.027238449999999997,0.017288249999999998,0.011129449999999999,0.00618995,0.009629799999999999,0.018667749999999997,0.0366502,0.0347634,0.037500149999999996,0.01715475,0.0410201,0.0072624000000000005,0.01989595,0.0275989,0.0395516,0.027785799999999996,0.02879595,0.0112318,0.038011899999999994,0.0059051500000000005,0.021965199999999997,0.0416965,0.014631599999999998,0.01780445,0.035230649999999995,0.026036949999999996,0.02273505,0.029178649999999997,0.02145345,0.034554249999999995,0.0205412,0.0169278,0.04117585,0.026508649999999998,0.0393825,0.0286135,0.040201299999999995,0.0174885,0.01841855,0.02141785,0.0368371,0.03798965,0.025182549999999998,0.02078595,0.04337415,0.01766205,0.0144447,0.031141099999999998,0.011641199999999999,0.026521999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
